,CustomerId,Surname,Name,Email,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,SalaryDolar,AnioNacimiento,Generaciones,InicialGender,Fidelidad
2148,15811842,Artemyeva,Wendy,adamsjoseph@example.com,630,Spain,Male,26,7,0.0,2,1,1,6656.64,0,7255.737600000001,1998,Generacion Z,M,Leales
2149,15648794,Giordano,Nicholas,jmcmillan@example.org,836,Spain,Male,57,4,101247.06,1,1,0,37141.62,1,40484.36580000001,1967,Generacion X,M,Regulares
2150,15771211,Perkins,Nathan,perezkeith@example.com,668,France,Male,38,10,86977.96,1,0,1,37094.75,0,40433.277500000004,1986,Millennials,M,Muy leales
2151,15588614,Walton,Levi,davidsantiago@example.org,753,France,Male,57,7,0.0,1,1,0,159475.08,1,173827.8372,1967,Generacion X,M,Leales
2152,15630698,Hay,Donald,hunterbrittany@example.org,745,France,Female,55,9,110123.59,1,0,1,51548.14,1,56187.4726,1969,Generacion X,F,Leales
2153,15694200,Gardner,Melissa,icummings@example.com,693,France,Male,36,8,178111.82,1,0,0,58719.63,1,64004.396700000005,1988,Millennials,M,Leales
2154,15721426,Milne,Lisa,vanessagarcia@example.com,606,Germany,Male,65,10,126306.64,3,0,0,7861.68,1,8569.2312,1959,Baby Boomers,M,Muy leales
2155,15725997,She,Charles,cynthiashaw@example.com,660,France,Female,35,6,100768.77,1,1,0,19199.61,0,20927.574900000003,1989,Millennials,F,Leales
2156,15762138,Hu,Michael,millermelissa@example.org,608,France,Male,42,5,0.0,2,1,0,178504.29,0,194569.6761,1982,Millennials,M,Regulares
2157,15750649,Uwakwe,Amanda,mwhite@example.org,744,France,Female,44,3,0.0,2,1,1,189016.14,0,206027.59260000003,1980,Generacion X,F,Regulares
2158,15685706,Bird,April,haysjesse@example.org,731,France,Female,40,7,118991.79,1,1,1,156048.64,0,170093.01760000002,1984,Millennials,F,Leales
2159,15641835,Anderson,Jessica,crystal30@example.com,683,France,Male,72,3,140997.26,1,0,1,52876.41,0,57635.28690000001,1952,Baby Boomers,M,Regulares
2160,15586821,Bellew,Mark,ocook@example.com,727,France,Male,28,5,0.0,2,0,1,19653.08,0,21421.857200000002,1996,Millennials,M,Regulares
2161,15569678,Cocci,Shane,robertsmichael@example.com,561,Germany,Male,32,6,166824.59,1,1,0,139451.98,0,152002.65820000003,1992,Millennials,M,Leales
2162,15793842,Krichauff,Adam,rileycastro@example.net,700,France,Female,34,2,76322.69,1,1,0,128136.29,0,139668.55610000002,1990,Millennials,F,Regulares
2163,15667554,Cameron,Colleen,johnsonjennifer@example.com,605,France,Male,35,6,0.0,2,1,1,45206.57,0,49275.1613,1989,Millennials,M,Leales
2164,15794479,Becker,Brian,xwilson@example.com,767,Spain,Male,77,8,149083.7,1,1,1,190146.83,0,207260.0447,1947,Baby Boomers,M,Leales
2165,15585041,Ainsworth,James,ogarcia@example.net,511,France,Male,33,7,0.0,2,0,1,158313.87,0,172562.1183,1991,Millennials,M,Leales
2166,15780650,Biryukov,Brandon,ypatrick@example.org,667,France,Male,40,9,0.0,1,1,1,96670.2,0,105370.51800000001,1984,Millennials,M,Leales
2167,15780846,Redding,Casey,yzavala@example.net,787,France,Male,33,1,126588.81,2,0,1,62163.53,0,67758.2477,1991,Millennials,M,Nuevos
2168,15805260,Wood,Julie,hillangela@example.net,705,Germany,Female,56,2,143249.67,1,1,0,88428.41,1,96386.96690000001,1968,Generacion X,F,Regulares
2169,15621629,Scott,Jimmy,carrie79@example.org,773,Germany,Male,43,8,81844.91,2,1,1,35908.46,0,39140.2214,1981,Millennials,M,Leales
2170,15662151,Gould,Mary,grantdebra@example.com,554,France,Male,40,4,0.0,1,0,1,168780.04,0,183970.24360000002,1984,Millennials,M,Regulares
2171,15747174,Hao,Richard,kristinastewart@example.net,526,Germany,Male,58,9,190298.89,2,1,1,191263.76,0,208477.4984,1966,Generacion X,M,Leales
2172,15651585,Power,Roy,kochjennifer@example.com,661,Germany,Male,35,2,117212.18,1,1,1,83052.03,0,90526.7127,1989,Millennials,M,Regulares
2173,15649738,White,Amanda,ggutierrez@example.net,698,France,Female,46,0,0.0,2,1,1,125962.02,0,137298.6018,1978,Generacion X,F,Nuevos
2174,15633108,Thorpe,Steven,gpoole@example.com,646,France,Male,26,4,139848.17,1,1,0,164696.27,0,179518.9343,1998,Generacion Z,M,Regulares
2175,15769254,Tuan,Michelle,samantha27@example.net,757,Germany,Female,34,9,101861.36,2,0,0,187011.96,0,203843.0364,1990,Millennials,F,Leales
2176,15704746,Inman,Amanda,baileygregg@example.org,699,Spain,Male,35,2,167455.66,2,1,1,55324.49,0,60303.6941,1989,Millennials,M,Regulares
2177,15637644,Hanson,Madison,jhurst@example.com,667,France,Female,24,4,0.0,2,0,1,34335.55,0,37425.749500000005,2000,Generacion Z,F,Regulares
2178,15609562,MacDonald,John,david04@example.com,774,Spain,Female,43,1,116360.07,1,1,0,17004.14,0,18534.512600000002,1981,Millennials,F,Nuevos
2179,15787459,Parkes,Joseph,sheila34@example.org,745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0,126801.24780000001,1984,Millennials,M,Regulares
2180,15762902,Stanley,Brenda,swansonjudy@example.com,649,France,Female,42,7,0.0,2,0,1,22974.01,0,25041.6709,1982,Millennials,F,Leales
2181,15738605,Fischer,Michael,stephaniebrown@example.net,634,Germany,Female,46,5,123642.36,1,1,1,49725.16,1,54200.42440000001,1978,Generacion X,F,Regulares
2182,15724889,Chinweuba,Barbara,richardsonjames@example.net,665,Spain,Male,38,9,0.0,1,0,1,87412.74,0,95279.88660000001,1986,Millennials,M,Leales
2183,15730735,Henning,Alicia,michael52@example.com,713,France,Male,38,9,72286.84,2,1,1,26136.89,0,28489.2101,1986,Millennials,M,Leales
2184,15689147,Ogochukwu,Stephanie,tnelson@example.org,652,France,Female,40,1,0.0,2,1,0,126554.96,0,137944.9064,1984,Millennials,F,Nuevos
2185,15730397,Narelle,Natalie,jlarsen@example.org,739,Spain,Male,40,1,109681.61,1,1,1,193321.3,0,210720.217,1984,Millennials,M,Nuevos
2186,15762169,Bergman,Jeanette,xthomas@example.org,556,Germany,Male,37,9,145018.64,2,1,0,90928.02,1,99111.5418,1987,Millennials,M,Leales
2187,15589320,Sagese,David,kristen73@example.com,699,Spain,Male,34,8,0.0,1,1,1,76510.46,0,83396.40140000002,1990,Millennials,M,Leales
2188,15799211,Anenechi,John,caguirre@example.net,708,Spain,Female,32,8,187487.63,1,1,1,120115.5,0,130925.895,1992,Millennials,F,Leales
2189,15798310,Palerma,Tyler,vmeyer@example.org,480,France,Male,35,2,165692.91,1,1,1,197984.58,0,215803.1922,1989,Millennials,M,Regulares
2190,15609998,Okwudilichukwu,James,anthony39@example.org,700,Germany,Female,59,5,137648.41,1,1,0,142977.05,1,155844.9845,1965,Generacion X,F,Regulares
2191,15583548,Harrison,Janet,udawson@example.net,525,Spain,Female,47,6,118560.0,1,1,0,82522.61,1,89949.64490000001,1977,Generacion X,F,Leales
2192,15761763,Jamieson,Rachel,jeffrey08@example.net,845,France,Male,33,8,164385.53,1,1,0,150664.97,0,164224.81730000002,1991,Millennials,M,Leales
2193,15764409,Goodman,Jason,hfarrell@example.net,613,France,Male,37,9,108286.5,1,1,1,114153.44,0,124427.24960000001,1987,Millennials,M,Leales
2194,15710161,Ko,Paul,michaelkeith@example.com,850,France,Female,34,2,0.0,2,1,1,171706.66,0,187160.2594,1990,Millennials,F,Regulares
2195,15735246,Norman,Janet,zspence@example.org,798,Spain,Female,58,9,0.0,2,0,0,119071.56,1,129788.0004,1966,Generacion X,F,Leales
2196,15791700,Ugochukwutubelum,Beth,jscott@example.com,773,Germany,Male,47,2,118079.47,4,1,1,143007.49,1,155878.1641,1977,Generacion X,M,Regulares
2197,15670753,Uvarova,Rebecca,tylerdiaz@example.net,614,Spain,Male,35,2,127283.78,1,1,1,31302.35,0,34119.5615,1989,Millennials,M,Regulares
2198,15573876,Chia,Heather,aaustin@example.com,473,Spain,Male,48,8,0.0,2,1,0,71139.8,0,77542.38200000001,1976,Generacion X,M,Leales
2199,15770174,Piazza,Holly,hwilliams@example.com,762,France,Male,29,6,141389.06,1,1,0,54122.89,0,58993.9501,1995,Millennials,M,Leales
2200,15641114,Power,Lucas,ginamitchell@example.org,701,France,Male,37,8,130091.5,1,1,1,120031.29,0,130834.1061,1987,Millennials,M,Leales
2201,15682435,P'eng,David,zdixon@example.org,600,France,Male,35,4,143744.77,2,1,0,104076.51,0,113443.3959,1989,Millennials,M,Regulares
2202,15751788,Johnson,Amy,jacob79@example.net,850,Spain,Male,28,9,97408.03,1,1,1,175853.64,0,191680.46760000003,1996,Millennials,M,Leales
2203,15672598,Walker,Julia,lauren26@example.com,613,Spain,Male,30,9,111927.45,1,1,1,175795.87,0,191617.4983,1994,Millennials,M,Leales
2204,15762803,Innes,Dennis,longbrian@example.net,509,France,Male,31,3,0.0,2,1,0,15360.91,0,16743.391900000002,1993,Millennials,M,Regulares
2205,15812982,Francis,Richard,benderjoshua@example.com,509,Spain,Male,38,2,0.0,1,0,0,168460.12,0,183621.5308,1986,Millennials,M,Regulares
2206,15597901,Chidozie,Tony,nelsonjames@example.net,609,France,Male,34,1,0.0,1,1,1,181177.9,0,197483.91100000002,1990,Millennials,M,Nuevos
2207,15731507,Mackenzie,Joanna,teresa69@example.com,456,France,Female,33,1,188285.68,1,0,0,58363.94,0,63616.69460000001,1991,Millennials,F,Nuevos
2208,15809826,Craigie,Kimberly,robert13@example.com,728,France,Female,46,2,109705.52,1,1,0,20276.87,1,22101.7883,1978,Generacion X,F,Regulares
2209,15764237,Manfrin,Jeremy,cynthia32@example.org,663,Spain,Male,33,9,0.0,2,0,0,91514.62,0,99750.9358,1991,Millennials,M,Leales
2210,15769917,Onyekachi,Mary,mark76@example.net,673,Germany,Female,34,1,127122.79,3,0,1,76703.1,0,83606.37900000002,1990,Millennials,F,Nuevos
2211,15641850,Pethard,Tammy,brownpaige@example.org,717,France,Male,40,0,98241.04,1,1,0,110887.14,0,120866.9826,1984,Millennials,M,Nuevos
2212,15770974,Nwabugwu,Sheila,stephensonbrenda@example.com,741,Germany,Female,37,8,170840.08,2,0,0,109843.16,0,119729.04440000001,1987,Millennials,F,Leales
2213,15803749,DeRose,Nancy,foxdarin@example.net,498,Germany,Female,41,4,87541.06,2,1,1,12577.21,1,13709.1589,1983,Millennials,F,Regulares
2214,15684999,Ch'eng,Robert,berghannah@example.com,850,France,Female,26,4,62610.96,2,0,1,179365.1,0,195507.95900000003,1998,Generacion Z,F,Regulares
2215,15770225,Padovesi,Paula,brenda31@example.com,493,France,Male,36,9,0.0,2,1,1,65816.53,0,71740.01770000001,1988,Millennials,M,Leales
2216,15627484,Obielumani,Crystal,awatkins@example.org,686,France,Female,47,5,113328.93,1,1,0,124170.9,0,135346.28100000002,1977,Generacion X,F,Regulares
2217,15610337,Stephens,Timothy,robert00@example.net,666,Spain,Male,35,2,104832.49,1,1,0,175015.12,0,190766.48080000002,1989,Millennials,M,Regulares
2218,15752488,Emery,Daniel,joshuafoster@example.com,733,Spain,Female,31,9,102289.85,1,1,1,115441.66,0,125831.40940000002,1993,Millennials,F,Leales
2219,15610056,Dufresne,Jason,walkeranna@example.com,631,Germany,Female,34,6,125227.82,2,0,1,128247.03,0,139789.26270000002,1990,Millennials,F,Leales
2220,15806049,Lee,Scott,bbarber@example.com,714,Germany,Female,49,5,140510.89,1,1,0,141914.94,0,154687.2846,1975,Generacion X,F,Regulares
2221,15736069,Hsing,Valerie,phartman@example.com,767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1,125967.56130000002,1989,Millennials,F,Leales
2222,15763662,Longo,Joshua,thomascarter@example.com,711,Germany,Male,43,2,39043.29,2,1,1,175423.69,0,191211.82210000002,1981,Millennials,M,Regulares
2223,15615575,Vial,Joseph,pattersonallison@example.com,722,France,Male,34,8,0.0,2,1,1,133447.49,0,145457.7641,1990,Millennials,M,Leales
2224,15691723,Chukwudi,Jacob,laura22@example.org,631,Spain,Male,55,9,99685.06,1,1,0,114474.98,0,124777.7282,1969,Generacion X,M,Leales
2225,15774098,Grant,Joseph,phamshannon@example.net,701,Germany,Male,38,3,125385.49,2,0,1,52044.66,0,56728.67940000001,1986,Millennials,M,Regulares
2226,15750808,Ma,Michael,denniscarney@example.com,790,Spain,Male,46,2,131365.37,2,1,1,180290.68,0,196516.8412,1978,Generacion X,M,Regulares
2227,15744368,Sun,Randy,robinsonalicia@example.net,633,Spain,Male,58,6,98308.51,1,1,1,132034.13,0,143917.2017,1966,Generacion X,M,Leales
2228,15610594,Moss,Charles,rosehoover@example.org,644,France,Female,37,8,0.0,2,1,0,20968.88,0,22856.079200000004,1987,Millennials,F,Leales
2229,15756125,Booth,David,greeneemily@example.org,757,Spain,Male,44,5,140856.16,2,1,0,158735.1,0,173021.25900000002,1980,Generacion X,M,Regulares
2230,15623277,Ross,Joe,poconnor@example.net,696,France,Female,30,8,0.0,2,1,1,196134.44,0,213786.53960000002,1994,Millennials,F,Leales
2231,15795954,Ndukaku,Amy,whitelisa@example.net,746,France,Male,35,2,172274.01,1,1,0,22374.97,0,24388.717300000004,1989,Millennials,M,Regulares
2232,15671969,Pruneda,Laurie,taylorjones@example.net,649,Spain,Male,36,8,0.0,2,1,0,161668.15,0,176218.28350000002,1988,Millennials,M,Leales
2233,15791268,Neumann,Jessica,brent66@example.net,565,Spain,Male,38,0,122447.76,1,0,0,67339.34,0,73399.8806,1986,Millennials,M,Nuevos
2234,15713655,Calabrese,Dylan,vboone@example.org,720,France,Female,38,10,0.0,2,1,1,56229.72,1,61290.39480000001,1986,Millennials,F,Muy leales
2235,15633930,Yobachukwu,Brandi,nanderson@example.com,648,Spain,Female,56,6,157559.59,2,1,0,140991.23,1,153680.44070000004,1968,Generacion X,F,Leales
2236,15712849,Tung,James,danielbell@example.org,632,Germany,Male,41,3,126550.7,1,0,0,177644.52,1,193632.5268,1983,Millennials,M,Regulares
2237,15639077,Marchesi,Juan,christy20@example.net,622,France,Female,30,2,158584.82,3,1,0,142342.55,1,155153.3795,1994,Millennials,F,Regulares
2238,15808784,Hess,Paige,ryan64@example.net,835,France,Male,28,2,163569.61,2,1,1,154559.28,0,168469.6152,1996,Millennials,M,Regulares
2239,15648577,Pickering,Jennifer,fosteredward@example.com,493,France,Female,31,3,0.0,1,1,1,176570.28,1,192461.60520000002,1993,Millennials,F,Regulares
2240,15670345,Mazzi,Ryan,ambergilbert@example.org,785,Germany,Female,33,6,127211.45,1,0,0,191961.83,0,209238.3947,1991,Millennials,F,Leales
2241,15633112,Madukaego,Carol,bwheeler@example.net,681,Germany,Male,42,3,118199.97,2,1,0,9452.88,1,10303.6392,1982,Millennials,M,Regulares
2242,15714397,Trentino,Brian,vmorgan@example.net,621,Germany,Female,30,2,101014.08,2,1,1,165257.31,0,180130.46790000002,1994,Millennials,F,Regulares
2243,15780038,Paterson,Alejandra,parmstrong@example.com,756,Spain,Male,38,6,119208.85,1,1,0,169763.89,1,185042.64010000002,1986,Millennials,M,Leales
2244,15756305,Marchesi,James,zsmith@example.org,515,France,Female,66,6,0.0,2,1,1,160663.11,0,175122.7899,1958,Baby Boomers,F,Leales
2245,15578799,Anayolisa,Michelle,hernandezjared@example.org,625,France,Female,58,10,53772.73,1,1,1,192072.1,1,209358.589,1966,Generacion X,F,Muy leales
2246,15800326,Poole,Rachel,fritter@example.org,717,Spain,Female,39,6,0.0,2,1,0,93275.61,0,101670.4149,1985,Millennials,F,Leales
2247,15785485,Zhou,Denise,jacqueline42@example.net,595,Germany,Female,41,2,138878.81,1,0,1,112269.67,0,122373.9403,1983,Millennials,F,Regulares
2248,15783958,Bates,Jennifer,stacy85@example.com,539,Spain,Female,37,1,130922.81,2,0,0,2186.83,0,2383.6447000000003,1987,Millennials,F,Nuevos
2249,15727546,Olejuru,Stephanie,nmartin@example.com,762,France,Male,35,9,0.0,2,1,1,43075.7,0,46952.513,1989,Millennials,M,Leales
2250,15739576,Bustard,David,patrickortiz@example.org,706,Spain,Male,20,8,0.0,2,1,1,12368.11,0,13481.239900000002,2004,Generacion Z,M,Leales
2251,15631333,Wade,Samantha,brendaneal@example.net,677,Spain,Female,25,8,130866.19,1,1,0,42410.21,0,46227.1289,1999,Generacion Z,F,Leales
2252,15604782,Tan,Kimberly,lozanomichele@example.net,733,Germany,Female,33,7,187257.94,1,0,1,190430.81,0,207569.5829,1991,Millennials,F,Leales
2253,15589643,Ngozichukwuka,Matthew,nelsondavid@example.org,684,Spain,Female,41,7,0.0,1,1,1,138394.37,0,150849.8633,1983,Millennials,F,Leales
2254,15585533,Calabrese,John,gary24@example.org,679,France,Male,36,6,147733.64,1,0,1,172501.38,0,188026.50420000002,1988,Millennials,M,Leales
2255,15681506,Lane,Jeffrey,pnewton@example.net,478,Spain,Male,43,1,0.0,2,1,1,197916.43,0,215728.9087,1981,Millennials,M,Nuevos
2256,15630551,Forbes,Joshua,richard69@example.org,696,France,Male,33,2,163139.27,1,1,1,7035.36,0,7668.5424,1991,Millennials,M,Regulares
2257,15698349,Davy,Kristen,qellis@example.org,686,Spain,Female,35,4,0.0,2,1,1,159676.55,0,174047.4395,1989,Millennials,F,Regulares
2258,15776631,Ma,Leslie,paul98@example.net,466,France,Female,36,5,119540.15,1,0,1,80603.99,0,87858.3491,1988,Millennials,F,Regulares
2259,15762216,Barrera,Lisa,hmurphy@example.net,686,France,Female,41,4,129553.76,2,1,0,187599.8,0,204483.782,1983,Millennials,F,Regulares
2260,15623927,Alexander,Jessica,kbarton@example.net,576,France,Male,55,9,0.0,2,1,1,94450.97,0,102951.55730000001,1969,Generacion X,M,Leales
2261,15681402,Ngozichukwuka,Clifford,ogutierrez@example.com,763,Germany,Female,61,1,66101.89,1,1,1,143981.27,0,156939.5843,1963,Baby Boomers,F,Nuevos
2262,15586264,Murray,Michelle,kristie27@example.net,572,France,Male,43,2,140431.98,1,1,0,26450.57,1,28831.121300000003,1981,Millennials,M,Regulares
2263,15594685,Hall,Carol,janetnunez@example.com,757,France,Female,49,2,0.0,2,0,0,164482.92,0,179286.38280000002,1975,Generacion X,F,Regulares
2264,15812945,Padovesi,Amber,michele76@example.com,582,France,Female,29,0,0.0,1,1,1,84012.81,0,91573.9629,1995,Millennials,F,Nuevos
2265,15734628,Lysaght,Juan,charles64@example.net,623,France,Female,35,5,0.0,2,1,0,101192.08,0,110299.36720000001,1989,Millennials,F,Regulares
2266,15629323,Kelechi,Jacqueline,smiller@example.net,617,Germany,Female,37,4,116471.43,2,1,0,175324.74,1,191103.9666,1987,Millennials,F,Regulares
2267,15666823,Nebechi,Sherry,gjohnson@example.com,425,France,Male,39,4,0.0,2,1,0,197226.32,0,214976.68880000003,1985,Millennials,M,Regulares
2268,15777553,Hanson,Donald,brad45@example.org,659,France,Female,56,9,123785.24,1,1,0,99504.03,1,108459.39270000001,1968,Generacion X,F,Leales
2269,15613097,Kao,Rodney,perezashley@example.net,605,France,Female,33,4,0.0,2,0,1,83700.66,0,91233.71940000002,1991,Millennials,F,Regulares
2270,15622217,Tu,Daniel,johnsonmary@example.net,538,France,Female,38,8,88758.95,2,0,0,28226.15,1,30766.503500000003,1986,Millennials,F,Leales
2271,15703588,Palerma,Wendy,rhondajohnson@example.net,665,Germany,Male,25,5,153611.83,2,1,0,35321.65,0,38500.59850000001,1999,Generacion Z,M,Regulares
2272,15570835,Fallaci,Kevin,george18@example.org,491,Germany,Female,57,4,112044.72,1,1,1,41229.73,1,44940.40570000001,1967,Generacion X,F,Regulares
2273,15679299,Shen,Wesley,billyrobinson@example.com,726,Spain,Female,27,7,123826.07,1,0,1,78970.58,0,86077.93220000001,1997,Generacion Z,F,Leales
2274,15808044,Ts'ui,Daniel,dickersonkathy@example.org,580,France,Female,65,9,106804.26,3,1,0,107890.69,1,117600.85210000002,1959,Baby Boomers,F,Leales
2275,15579208,Chikezie,Mariah,fjohnson@example.org,550,France,Female,48,6,0.0,2,1,1,191870.28,0,209138.60520000002,1976,Generacion X,F,Leales
2276,15684951,He,Charles,joneslisa@example.net,542,France,Female,59,2,68892.77,2,1,0,7905.06,1,8616.5154,1965,Generacion X,F,Regulares
2277,15667620,Dreyer,Andrea,sarahroberts@example.net,732,France,Female,43,6,0.0,2,1,0,65731.53,0,71647.3677,1981,Millennials,F,Leales
2278,15582960,Short,Wyatt,derek90@example.net,473,France,Female,33,5,125827.43,1,0,1,145698.73,0,158811.61570000002,1991,Millennials,F,Regulares
2279,15590730,Hunt,Brent,pharris@example.net,745,Spain,Male,34,9,0.0,2,1,0,50046.25,0,54550.412500000006,1990,Millennials,M,Leales
2280,15763747,Ricci,Eric,qharmon@example.com,732,France,Male,36,7,0.0,2,1,1,60830.24,0,66304.96160000001,1988,Millennials,M,Leales
2281,15778320,Teng,Scott,jennifer76@example.org,848,Germany,Female,40,5,148495.64,1,0,0,158853.98,0,173150.83820000003,1984,Millennials,F,Regulares
2282,15642787,Ijendu,Adam,karareyes@example.net,572,France,Male,37,1,133043.66,1,0,0,111243.09,0,121254.9681,1987,Millennials,M,Nuevos
2283,15624633,Kibby,Jennifer,slevine@example.net,702,France,Male,45,9,74989.58,1,1,1,171014.69,0,186406.01210000002,1979,Generacion X,M,Leales
2284,15766765,Obiuto,Judy,paguilar@example.com,664,Germany,Male,39,7,60263.23,1,1,0,170835.32,0,186210.49880000003,1985,Millennials,M,Leales
2285,15783615,Ramos,Jamie,hcardenas@example.com,630,Germany,Male,50,3,129370.91,4,1,1,47775.34,1,52075.1206,1974,Generacion X,M,Regulares
2286,15640161,Calabrese,Justin,lvalenzuela@example.com,618,Germany,Male,44,5,157955.83,2,0,0,139297.71,0,151834.5039,1980,Generacion X,M,Regulares
2287,15619889,Vasin,Vanessa,thomasrandy@example.net,556,France,Male,26,4,0.0,1,1,0,195167.38,0,212732.44420000003,1998,Generacion Z,M,Regulares
2288,15579166,Munro,Amber,chadgonzalez@example.org,619,France,Female,30,7,70729.17,1,1,1,160948.87,0,175434.2683,1994,Millennials,F,Leales
2289,15789097,Keeley,Abigail,michaelkerr@example.com,644,France,Male,48,8,0.0,2,0,1,44965.54,1,49012.4386,1976,Generacion X,M,Leales
2290,15674880,Archer,Theresa,hillelizabeth@example.org,658,Spain,Male,50,2,0.0,2,1,0,52137.73,0,56830.125700000004,1974,Generacion X,M,Regulares
2291,15778157,Murray,Robert,stuart24@example.net,598,Spain,Male,27,8,90721.52,2,1,0,109296.18,0,119132.8362,1997,Generacion Z,M,Leales
2292,15779064,Chidiegwu,Jack,morgan63@example.net,677,France,Male,27,2,0.0,2,1,1,20092.89,0,21901.2501,1997,Generacion Z,M,Regulares
2293,15801265,Tang,Rachel,scannon@example.net,689,Spain,Female,45,0,57784.22,1,1,0,197804.0,1,215606.36000000002,1979,Generacion X,F,Nuevos
2294,15589204,Farrar,James,michelle69@example.org,591,France,Male,33,9,131765.72,1,1,0,118782.06,0,129472.44540000001,1991,Millennials,M,Leales
2295,15664543,Shaw,Vanessa,vadams@example.com,699,France,Male,40,7,0.0,1,0,1,152876.13,1,166634.9817,1984,Millennials,M,Leales
2296,15582714,Napolitani,Julia,jennifercarey@example.net,749,Germany,Male,47,9,110022.74,1,0,1,135655.29,1,147864.2661,1977,Generacion X,M,Leales
2297,15797595,Greenhalgh,Gina,nicholascampbell@example.org,709,France,Female,40,9,131569.63,1,1,1,103970.58,0,113327.93220000001,1984,Millennials,F,Leales
2298,15614034,Martin,Mary,barnetterin@example.org,607,Germany,Male,61,2,164523.5,2,1,1,35786.76,0,39007.568400000004,1963,Baby Boomers,M,Regulares
2299,15763171,Hu,Ashley,fsmith@example.net,650,Germany,Female,25,2,114330.95,1,1,1,25325.07,0,27604.3263,1999,Generacion Z,F,Regulares
2300,15647266,Y?an,Jennifer,dawn52@example.com,651,Spain,Female,45,10,135923.16,1,1,0,18732.84,0,20418.7956,1979,Generacion X,F,Muy leales
2301,15757577,Odili,Andrew,martinezcole@example.org,676,France,Female,61,8,0.0,2,1,1,118522.73,0,129189.7757,1963,Baby Boomers,F,Leales
2302,15736656,H?,Destiny,penny97@example.com,723,France,Female,49,4,0.0,2,0,1,89972.25,0,98069.7525,1975,Generacion X,F,Regulares
2303,15635078,Chiemela,Shawn,danny68@example.com,714,Spain,Male,45,0,124693.48,1,0,1,187194.15,0,204041.62350000002,1979,Generacion X,M,Nuevos
2304,15680141,Yuan,Anita,hodgesderek@example.org,759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0,116396.413,1989,Millennials,F,Leales
2305,15576945,Clements,Becky,david84@example.org,582,France,Male,29,0,0.0,1,1,0,142516.35,0,155342.82150000002,1995,Millennials,M,Nuevos
2306,15602034,Kolesnikov,Roger,jsmith@example.com,697,France,Female,34,2,126558.92,1,1,0,73334.43,0,79934.5287,1990,Millennials,F,Regulares
2307,15732020,Rutherford,Gina,michael30@example.com,610,Germany,Male,57,6,106938.11,2,0,1,186612.47,0,203407.59230000002,1967,Generacion X,M,Leales
2308,15611029,Hsiung,Thomas,whitney62@example.net,488,Germany,Female,33,4,140002.35,1,1,0,123613.81,0,134739.0529,1991,Millennials,F,Regulares
2309,15621210,Angelo,Cynthia,mary35@example.org,599,Germany,Male,46,9,123444.72,1,1,1,31368.08,1,34191.207200000004,1978,Generacion X,M,Leales
2310,15569222,Mendes,Richard,prichards@example.net,781,France,Male,32,6,147107.91,1,1,1,40066.95,0,43672.9755,1992,Millennials,M,Leales
2311,15664639,McGregor,Cynthia,dalegonzalez@example.org,645,France,Male,19,9,128514.84,1,0,0,175969.19,0,191806.41710000002,2005,Generacion Z,M,Leales
2312,15724223,Bronner,Amy,agould@example.net,545,France,Female,55,5,0.0,1,0,0,10034.77,1,10937.899300000001,1969,Generacion X,F,Regulares
2313,15644621,Mironova,Catherine,cynthialopez@example.net,597,Germany,Female,40,9,106756.01,2,1,0,151167.94,0,164773.0546,1984,Millennials,F,Leales
2314,15756056,Ku,Linda,cookbrett@example.com,561,Spain,Female,28,3,0.0,2,1,0,191387.76,0,208612.65840000001,1996,Millennials,F,Regulares
2315,15700353,Evans,Glenda,benjamin21@example.net,662,France,Female,37,6,0.0,2,1,0,51229.17,0,55839.795300000005,1987,Millennials,F,Leales
2316,15624388,Henderson,Melinda,shelly44@example.net,649,Germany,Female,50,5,155393.32,1,1,1,87351.42,1,95213.0478,1974,Generacion X,F,Regulares
2317,15627212,Smith,Erik,sdrake@example.net,630,France,Female,36,2,110414.48,1,1,1,48984.95,0,53393.5955,1988,Millennials,F,Regulares
2318,15648005,Russell,Amanda,christopherbailey@example.org,672,Spain,Male,33,2,0.0,2,1,1,182738.0,0,199184.42,1991,Millennials,M,Regulares
2319,15681446,Sun,Devin,glennbyrd@example.net,636,Germany,Female,37,9,157098.52,1,1,1,153535.27,0,167353.4443,1987,Millennials,F,Leales
2320,15775888,McDonald,Jennifer,amy44@example.com,593,Germany,Female,38,5,85626.6,1,1,1,125079.65,0,136336.8185,1986,Millennials,F,Regulares
2321,15749019,Wong,Randy,preston45@example.com,545,Germany,Male,45,6,93796.42,2,1,1,162321.26,0,176930.17340000003,1979,Generacion X,M,Leales
2322,15709928,Niu,Jennifer,roachmichael@example.org,567,Spain,Female,41,1,0.0,2,1,0,3414.72,0,3722.0448,1983,Millennials,F,Nuevos
2323,15784676,Fanucci,Phillip,tpadilla@example.net,583,France,Male,51,6,125268.03,2,1,0,165082.25,0,179939.65250000003,1973,Generacion X,M,Leales
2324,15748116,Zetticci,Andrew,debbiefields@example.net,681,France,Female,29,2,148143.84,1,1,1,52021.39,0,56703.31510000001,1995,Millennials,F,Regulares
